[FWD-PRE] #424 | relu_relu_67                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617264121344 size=442368B
[FWD-POST] #425 | relu_relu_67                             | out[0]=shape=(4, 192, 12, 12) ptr=20617264889856 size=442368B
[FWD-PRE] #426 | Mixed_6e.branch7x7dbl_5.conv             | inp[0]=shape=(4, 192, 12, 12) ptr=20617264889856 size=442368B
[FWD-PRE] #426 | Mixed_6e.branch7x7dbl_5.conv             | weight=shape=(192, 192, 1, 7) ptr=20616989098496 size=1032192B
[FWD-POST] #427 | Mixed_6e.branch7x7dbl_5.conv             | out[0]=shape=(4, 192, 12, 12) ptr=20617264121344 size=442368B
[FWD-PRE] #428 | Mixed_6e.branch7x7dbl_5.bn               | inp[0]=shape=(4, 192, 12, 12) ptr=20617264121344 size=442368B
[FWD-PRE] #428 | Mixed_6e.branch7x7dbl_5.bn               | weight=shape=(192,) ptr=20616985959936 size=768B
[FWD-PRE] #428 | Mixed_6e.branch7x7dbl_5.bn               | bias=shape=(192,) ptr=20616985960960 size=768B
[FWD-PRE] #428 | Mixed_6e.branch7x7dbl_5.bn               | running_mean=shape=(192,) ptr=20616985961984 size=768B
[FWD-PRE] #428 | Mixed_6e.branch7x7dbl_5.bn               | running_var=shape=(192,) ptr=20616985963008 size=768B
[FWD-POST] #429 | Mixed_6e.branch7x7dbl_5.bn               | out[0]=shape=(4, 192, 12, 12) ptr=20617265332736 size=442368B
[FWD-PRE] #430 | relu_relu_68                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617265332736 size=442368B
[FWD-POST] #431 | relu_relu_68                             | out[0]=shape=(4, 192, 12, 12) ptr=20617265775616 size=442368B
[FWD-PRE] #432 | Mixed_6e.branch_pool.conv                | inp[0]=shape=(4, 768, 12, 12) ptr=20617181003776 size=1769472B
[FWD-PRE] #432 | Mixed_6e.branch_pool.conv                | weight=shape=(192, 768, 1, 1) ptr=20616990162944 size=589824B
[FWD-POST] #433 | Mixed_6e.branch_pool.conv                | out[0]=shape=(4, 192, 12, 12) ptr=20617265332736 size=442368B
[FWD-PRE] #434 | Mixed_6e.branch_pool.bn                  | inp[0]=shape=(4, 192, 12, 12) ptr=20617265332736 size=442368B
[FWD-PRE] #434 | Mixed_6e.branch_pool.bn                  | weight=shape=(192,) ptr=20616985964544 size=768B
[FWD-PRE] #434 | Mixed_6e.branch_pool.bn                  | bias=shape=(192,) ptr=20616985965568 size=768B
[FWD-PRE] #434 | Mixed_6e.branch_pool.bn                  | running_mean=shape=(192,) ptr=20616985966592 size=768B
[FWD-PRE] #434 | Mixed_6e.branch_pool.bn                  | running_var=shape=(192,) ptr=20616985967616 size=768B
[FWD-POST] #435 | Mixed_6e.branch_pool.bn                  | out[0]=shape=(4, 192, 12, 12) ptr=20617266218496 size=442368B
[FWD-PRE] #436 | relu_relu_69                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617266218496 size=442368B
[FWD-POST] #437 | relu_relu_69                             | out[0]=shape=(4, 192, 12, 12) ptr=20617266987008 size=442368B
[FWD-POST] #439 | cat_cat_7                                | out[0]=shape=(4, 768, 12, 12) ptr=20617182773760 size=1769472B
[FWD-PRE] #440 | Mixed_7a.branch3x3_1.conv                | inp[0]=shape=(4, 768, 12, 12) ptr=20617182773760 size=1769472B
[FWD-PRE] #440 | Mixed_7a.branch3x3_1.conv                | weight=shape=(192, 768, 1, 1) ptr=20616990753280 size=589824B
[FWD-POST] #441 | Mixed_7a.branch3x3_1.conv                | out[0]=shape=(4, 192, 12, 12) ptr=20617266218496 size=442368B
[FWD-PRE] #442 | Mixed_7a.branch3x3_1.bn                  | inp[0]=shape=(4, 192, 12, 12) ptr=20617266218496 size=442368B
[FWD-PRE] #442 | Mixed_7a.branch3x3_1.bn                  | weight=shape=(192,) ptr=20616988034560 size=768B
[FWD-PRE] #442 | Mixed_7a.branch3x3_1.bn                  | bias=shape=(192,) ptr=20616988035584 size=768B
[FWD-PRE] #442 | Mixed_7a.branch3x3_1.bn                  | running_mean=shape=(192,) ptr=20616988036608 size=768B
[FWD-PRE] #442 | Mixed_7a.branch3x3_1.bn                  | running_var=shape=(192,) ptr=20616988037632 size=768B
[FWD-POST] #443 | Mixed_7a.branch3x3_1.bn                  | out[0]=shape=(4, 192, 12, 12) ptr=20617267429888 size=442368B
[FWD-PRE] #444 | relu_relu_70                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617267429888 size=442368B
[FWD-POST] #445 | relu_relu_70                             | out[0]=shape=(4, 192, 12, 12) ptr=20617267872768 size=442368B
[FWD-PRE] #446 | Mixed_7a.branch3x3_2.conv                | inp[0]=shape=(4, 192, 12, 12) ptr=20617267872768 size=442368B
[FWD-PRE] #446 | Mixed_7a.branch3x3_2.conv                | weight=shape=(320, 192, 3, 3) ptr=20616943813120 size=2211840B
[FWD-POST] #447 | Mixed_7a.branch3x3_2.conv                | out[0]=shape=(4, 320, 5, 5) ptr=20616975328768 size=128000B
[FWD-PRE] #448 | Mixed_7a.branch3x3_2.bn                  | inp[0]=shape=(4, 320, 5, 5) ptr=20616975328768 size=128000B
[FWD-PRE] #448 | Mixed_7a.branch3x3_2.bn                  | weight=shape=(320,) ptr=20616988039168 size=1280B
[FWD-PRE] #448 | Mixed_7a.branch3x3_2.bn                  | bias=shape=(320,) ptr=20616988040704 size=1280B
[FWD-PRE] #448 | Mixed_7a.branch3x3_2.bn                  | running_mean=shape=(320,) ptr=20616988042240 size=1280B
[FWD-PRE] #448 | Mixed_7a.branch3x3_2.bn                  | running_var=shape=(320,) ptr=20616988043776 size=1280B
[FWD-POST] #449 | Mixed_7a.branch3x3_2.bn                  | out[0]=shape=(4, 320, 5, 5) ptr=20617201799680 size=128000B
[FWD-PRE] #450 | relu_relu_71                             | inp[0]=shape=(4, 320, 5, 5) ptr=20617201799680 size=128000B
[FWD-POST] #451 | relu_relu_71                             | out[0]=shape=(4, 320, 5, 5) ptr=20617210188288 size=128000B
[FWD-PRE] #452 | Mixed_7a.branch7x7x3_1.conv              | inp[0]=shape=(4, 768, 12, 12) ptr=20617182773760 size=1769472B
[FWD-PRE] #452 | Mixed_7a.branch7x7x3_1.conv              | weight=shape=(192, 768, 1, 1) ptr=20616991343616 size=589824B
[FWD-POST] #453 | Mixed_7a.branch7x7x3_1.conv              | out[0]=shape=(4, 192, 12, 12) ptr=20617267429888 size=442368B
[FWD-PRE] #454 | Mixed_7a.branch7x7x3_1.bn                | inp[0]=shape=(4, 192, 12, 12) ptr=20617267429888 size=442368B
[FWD-PRE] #454 | Mixed_7a.branch7x7x3_1.bn                | weight=shape=(192,) ptr=20616988045824 size=768B
[FWD-PRE] #454 | Mixed_7a.branch7x7x3_1.bn                | bias=shape=(192,) ptr=20616988046848 size=768B
[FWD-PRE] #454 | Mixed_7a.branch7x7x3_1.bn                | running_mean=shape=(192,) ptr=20616988047872 size=768B
[FWD-PRE] #454 | Mixed_7a.branch7x7x3_1.bn                | running_var=shape=(192,) ptr=20616988048896 size=768B
[FWD-POST] #455 | Mixed_7a.branch7x7x3_1.bn                | out[0]=shape=(4, 192, 12, 12) ptr=20617268315648 size=442368B
[FWD-PRE] #456 | relu_relu_72                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617268315648 size=442368B
[FWD-POST] #457 | relu_relu_72                             | out[0]=shape=(4, 192, 12, 12) ptr=20617269084160 size=442368B
[FWD-PRE] #458 | Mixed_7a.branch7x7x3_2.conv              | inp[0]=shape=(4, 192, 12, 12) ptr=20617269084160 size=442368B
[FWD-PRE] #458 | Mixed_7a.branch7x7x3_2.conv              | weight=shape=(192, 192, 1, 7) ptr=20616992260096 size=1032192B
[FWD-POST] #459 | Mixed_7a.branch7x7x3_2.conv              | out[0]=shape=(4, 192, 12, 12) ptr=20617268315648 size=442368B
[FWD-PRE] #460 | Mixed_7a.branch7x7x3_2.bn                | inp[0]=shape=(4, 192, 12, 12) ptr=20617268315648 size=442368B
[FWD-PRE] #460 | Mixed_7a.branch7x7x3_2.bn                | weight=shape=(192,) ptr=20616988050432 size=768B
[FWD-PRE] #460 | Mixed_7a.branch7x7x3_2.bn                | bias=shape=(192,) ptr=20616988051456 size=768B
[FWD-PRE] #460 | Mixed_7a.branch7x7x3_2.bn                | running_mean=shape=(192,) ptr=20616988052480 size=768B
[FWD-PRE] #460 | Mixed_7a.branch7x7x3_2.bn                | running_var=shape=(192,) ptr=20616988053504 size=768B
[FWD-POST] #461 | Mixed_7a.branch7x7x3_2.bn                | out[0]=shape=(4, 192, 12, 12) ptr=20617269527040 size=442368B
[FWD-PRE] #462 | relu_relu_73                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617269527040 size=442368B
[FWD-POST] #463 | relu_relu_73                             | out[0]=shape=(4, 192, 12, 12) ptr=20617269969920 size=442368B
[FWD-PRE] #464 | Mixed_7a.branch7x7x3_3.conv              | inp[0]=shape=(4, 192, 12, 12) ptr=20617269969920 size=442368B
[FWD-PRE] #464 | Mixed_7a.branch7x7x3_3.conv              | weight=shape=(192, 192, 7, 1) ptr=20616993292800 size=1032192B
[FWD-POST] #465 | Mixed_7a.branch7x7x3_3.conv              | out[0]=shape=(4, 192, 12, 12) ptr=20617269527040 size=442368B
[FWD-PRE] #466 | Mixed_7a.branch7x7x3_3.bn                | inp[0]=shape=(4, 192, 12, 12) ptr=20617269527040 size=442368B
[FWD-PRE] #466 | Mixed_7a.branch7x7x3_3.bn                | weight=shape=(192,) ptr=20616988055040 size=768B
[FWD-PRE] #466 | Mixed_7a.branch7x7x3_3.bn                | bias=shape=(192,) ptr=20616988056064 size=768B
[FWD-PRE] #466 | Mixed_7a.branch7x7x3_3.bn                | running_mean=shape=(192,) ptr=20616988057088 size=768B
[FWD-PRE] #466 | Mixed_7a.branch7x7x3_3.bn                | running_var=shape=(192,) ptr=20616988058112 size=768B
[FWD-POST] #467 | Mixed_7a.branch7x7x3_3.bn                | out[0]=shape=(4, 192, 12, 12) ptr=20617270412800 size=442368B
[FWD-PRE] #468 | relu_relu_74                             | inp[0]=shape=(4, 192, 12, 12) ptr=20617270412800 size=442368B
[FWD-POST] #469 | relu_relu_74                             | out[0]=shape=(4, 192, 12, 12) ptr=20617271181312 size=442368B
[FWD-PRE] #470 | Mixed_7a.branch7x7x3_4.conv              | inp[0]=shape=(4, 192, 12, 12) ptr=20617271181312 size=442368B
[FWD-PRE] #470 | Mixed_7a.branch7x7x3_4.conv              | weight=shape=(192, 192, 3, 3) ptr=20616946025472 size=1327104B
[FWD-POST] #471 | Mixed_7a.branch7x7x3_4.conv              | out[0]=shape=(4, 192, 5, 5) ptr=20616964900864 size=76800B
[FWD-PRE] #472 | Mixed_7a.branch7x7x3_4.bn                | inp[0]=shape=(4, 192, 5, 5) ptr=20616964900864 size=76800B
[FWD-PRE] #472 | Mixed_7a.branch7x7x3_4.bn                | weight=shape=(192,) ptr=20616988059648 size=768B
[FWD-PRE] #472 | Mixed_7a.branch7x7x3_4.bn                | bias=shape=(192,) ptr=20616988060672 size=768B
[FWD-PRE] #472 | Mixed_7a.branch7x7x3_4.bn                | running_mean=shape=(192,) ptr=20616988061696 size=768B
[FWD-PRE] #472 | Mixed_7a.branch7x7x3_4.bn                | running_var=shape=(192,) ptr=20616988062720 size=768B
[FWD-POST] #473 | Mixed_7a.branch7x7x3_4.bn                | out[0]=shape=(4, 192, 5, 5) ptr=20616962800128 size=76800B
[FWD-PRE] #474 | relu_relu_75                             | inp[0]=shape=(4, 192, 5, 5) ptr=20616962800128 size=76800B
[FWD-POST] #475 | relu_relu_75                             | out[0]=shape=(4, 192, 5, 5) ptr=20617235426816 size=76800B
[FWD-POST] #477 | cat_cat_8                                | out[0]=shape=(4, 1280, 5, 5) ptr=20617270412800 size=512000B
[FWD-PRE] #478 | Mixed_7b.branch1x1.conv                  | inp[0]=shape=(4, 1280, 5, 5) ptr=20617270412800 size=512000B
[FWD-PRE] #478 | Mixed_7b.branch1x1.conv                  | weight=shape=(320, 1280, 1, 1) ptr=20616947353088 size=1638400B
[FWD-POST] #479 | Mixed_7b.branch1x1.conv                  | out[0]=shape=(4, 320, 5, 5) ptr=20617201799680 size=128000B
[FWD-PRE] #480 | Mixed_7b.branch1x1.bn                    | inp[0]=shape=(4, 320, 5, 5) ptr=20617201799680 size=128000B
[FWD-PRE] #480 | Mixed_7b.branch1x1.bn                    | weight=shape=(320,) ptr=20616988064256 size=1280B
[FWD-PRE] #480 | Mixed_7b.branch1x1.bn                    | bias=shape=(320,) ptr=20616990131200 size=1280B
[FWD-PRE] #480 | Mixed_7b.branch1x1.bn                    | running_mean=shape=(320,) ptr=20616990132736 size=1280B
[FWD-PRE] #480 | Mixed_7b.branch1x1.bn                    | running_var=shape=(320,) ptr=20616990134272 size=1280B
[FWD-POST] #481 | Mixed_7b.branch1x1.bn                    | out[0]=shape=(4, 320, 5, 5) ptr=20617212285440 size=128000B
[FWD-PRE] #482 | relu_relu_76                             | inp[0]=shape=(4, 320, 5, 5) ptr=20617212285440 size=128000B
[FWD-POST] #483 | relu_relu_76                             | out[0]=shape=(4, 320, 5, 5) ptr=20617220674048 size=128000B
[FWD-PRE] #484 | Mixed_7b.branch3x3_1.conv                | inp[0]=shape=(4, 1280, 5, 5) ptr=20617270412800 size=512000B
[FWD-PRE] #484 | Mixed_7b.branch3x3_1.conv                | weight=shape=(384, 1280, 1, 1) ptr=20616948992000 size=1966080B
[FWD-POST] #485 | Mixed_7b.branch3x3_1.conv                | out[0]=shape=(4, 384, 5, 5) ptr=20617212285440 size=153600B
[FWD-PRE] #486 | Mixed_7b.branch3x3_1.bn                  | inp[0]=shape=(4, 384, 5, 5) ptr=20617212285440 size=153600B
[FWD-PRE] #486 | Mixed_7b.branch3x3_1.bn                  | weight=shape=(384,) ptr=20616990136320 size=1536B
[FWD-PRE] #486 | Mixed_7b.branch3x3_1.bn                  | bias=shape=(384,) ptr=20616990138368 size=1536B
[FWD-PRE] #486 | Mixed_7b.branch3x3_1.bn                  | running_mean=shape=(384,) ptr=20616990140416 size=1536B
[FWD-PRE] #486 | Mixed_7b.branch3x3_1.bn                  | running_var=shape=(384,) ptr=20616990142464 size=1536B
[FWD-POST] #487 | Mixed_7b.branch3x3_1.bn                  | out[0]=shape=(4, 384, 5, 5) ptr=20617222771200 size=153600B
[FWD-PRE] #488 | relu_relu_77                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617222771200 size=153600B
[FWD-POST] #489 | relu_relu_77                             | out[0]=shape=(4, 384, 5, 5) ptr=20617205993472 size=153600B
[FWD-PRE] #490 | Mixed_7b.branch3x3_2a.conv               | inp[0]=shape=(4, 384, 5, 5) ptr=20617205993472 size=153600B
[FWD-PRE] #490 | Mixed_7b.branch3x3_2a.conv               | weight=shape=(384, 384, 1, 3) ptr=20616950958592 size=1769472B
[FWD-POST] #491 | Mixed_7b.branch3x3_2a.conv               | out[0]=shape=(4, 384, 5, 5) ptr=20617222771200 size=153600B
[FWD-PRE] #492 | Mixed_7b.branch3x3_2a.bn                 | inp[0]=shape=(4, 384, 5, 5) ptr=20617222771200 size=153600B
[FWD-PRE] #492 | Mixed_7b.branch3x3_2a.bn                 | weight=shape=(384,) ptr=20616990145024 size=1536B
[FWD-PRE] #492 | Mixed_7b.branch3x3_2a.bn                 | bias=shape=(384,) ptr=20616990147072 size=1536B
[FWD-PRE] #492 | Mixed_7b.branch3x3_2a.bn                 | running_mean=shape=(384,) ptr=20616990149120 size=1536B
[FWD-PRE] #492 | Mixed_7b.branch3x3_2a.bn                 | running_var=shape=(384,) ptr=20616990151168 size=1536B
[FWD-POST] #493 | Mixed_7b.branch3x3_2a.bn                 | out[0]=shape=(4, 384, 5, 5) ptr=20617208090624 size=153600B
[FWD-PRE] #494 | relu_relu_78                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617208090624 size=153600B
[FWD-POST] #495 | relu_relu_78                             | out[0]=shape=(4, 384, 5, 5) ptr=20617214382080 size=153600B
[FWD-PRE] #496 | Mixed_7b.branch3x3_2b.conv               | inp[0]=shape=(4, 384, 5, 5) ptr=20617205993472 size=153600B
[FWD-PRE] #496 | Mixed_7b.branch3x3_2b.conv               | weight=shape=(384, 384, 3, 1) ptr=20616952728576 size=1769472B
[FWD-POST] #497 | Mixed_7b.branch3x3_2b.conv               | out[0]=shape=(4, 384, 5, 5) ptr=20617208090624 size=153600B
[FWD-PRE] #498 | Mixed_7b.branch3x3_2b.bn                 | inp[0]=shape=(4, 384, 5, 5) ptr=20617208090624 size=153600B
[FWD-PRE] #498 | Mixed_7b.branch3x3_2b.bn                 | weight=shape=(384,) ptr=20616990153728 size=1536B
[FWD-PRE] #498 | Mixed_7b.branch3x3_2b.bn                 | bias=shape=(384,) ptr=20616990155776 size=1536B
[FWD-PRE] #498 | Mixed_7b.branch3x3_2b.bn                 | running_mean=shape=(384,) ptr=20616990157824 size=1536B
[FWD-PRE] #498 | Mixed_7b.branch3x3_2b.bn                 | running_var=shape=(384,) ptr=20616990159872 size=1536B
[FWD-POST] #499 | Mixed_7b.branch3x3_2b.bn                 | out[0]=shape=(4, 384, 5, 5) ptr=20617224867840 size=153600B
[FWD-PRE] #500 | relu_relu_79                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617224867840 size=153600B
[FWD-POST] #501 | relu_relu_79                             | out[0]=shape=(4, 384, 5, 5) ptr=20617245837824 size=153600B
[FWD-POST] #503 | cat_cat_9                                | out[0]=shape=(4, 768, 5, 5) ptr=20617258272768 size=307200B
[FWD-PRE] #504 | Mixed_7b.branch3x3dbl_1.conv             | inp[0]=shape=(4, 1280, 5, 5) ptr=20617270412800 size=512000B
[FWD-PRE] #504 | Mixed_7b.branch3x3dbl_1.conv             | weight=shape=(448, 1280, 1, 1) ptr=20616954498560 size=2293760B
[FWD-POST] #505 | Mixed_7b.branch3x3dbl_1.conv             | out[0]=shape=(4, 448, 5, 5) ptr=20617233207296 size=179200B
[FWD-PRE] #506 | Mixed_7b.branch3x3dbl_1.bn               | inp[0]=shape=(4, 448, 5, 5) ptr=20617233207296 size=179200B
[FWD-PRE] #506 | Mixed_7b.branch3x3dbl_1.bn               | weight=shape=(448,) ptr=20616994325504 size=1792B
[FWD-PRE] #506 | Mixed_7b.branch3x3dbl_1.bn               | bias=shape=(448,) ptr=20616994327552 size=1792B
[FWD-PRE] #506 | Mixed_7b.branch3x3dbl_1.bn               | running_mean=shape=(448,) ptr=20616994329600 size=1792B
[FWD-PRE] #506 | Mixed_7b.branch3x3dbl_1.bn               | running_var=shape=(448,) ptr=20616994331648 size=1792B
[FWD-POST] #507 | Mixed_7b.branch3x3dbl_1.bn               | out[0]=shape=(4, 448, 5, 5) ptr=20617226889728 size=179200B
[FWD-PRE] #508 | relu_relu_80                             | inp[0]=shape=(4, 448, 5, 5) ptr=20617226889728 size=179200B
[FWD-POST] #509 | relu_relu_80                             | out[0]=shape=(4, 448, 5, 5) ptr=20617270925312 size=179200B
[FWD-PRE] #510 | Mixed_7b.branch3x3dbl_2.conv             | inp[0]=shape=(4, 448, 5, 5) ptr=20617270925312 size=179200B
[FWD-PRE] #510 | Mixed_7b.branch3x3dbl_2.conv             | weight=shape=(384, 448, 3, 3) ptr=20616994357248 size=6193152B
[FWD-POST] #511 | Mixed_7b.branch3x3dbl_2.conv             | out[0]=shape=(4, 384, 5, 5) ptr=20617224867840 size=153600B
[FWD-PRE] #512 | Mixed_7b.branch3x3dbl_2.bn               | inp[0]=shape=(4, 384, 5, 5) ptr=20617224867840 size=153600B
[FWD-PRE] #512 | Mixed_7b.branch3x3dbl_2.bn               | weight=shape=(384,) ptr=20616994333696 size=1536B
[FWD-PRE] #512 | Mixed_7b.branch3x3dbl_2.bn               | bias=shape=(384,) ptr=20616994335744 size=1536B
[FWD-PRE] #512 | Mixed_7b.branch3x3dbl_2.bn               | running_mean=shape=(384,) ptr=20616994337792 size=1536B
[FWD-PRE] #512 | Mixed_7b.branch3x3dbl_2.bn               | running_var=shape=(384,) ptr=20616994339840 size=1536B
[FWD-POST] #513 | Mixed_7b.branch3x3dbl_2.bn               | out[0]=shape=(4, 384, 5, 5) ptr=20617254226432 size=153600B
[FWD-PRE] #514 | relu_relu_81                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617254226432 size=153600B
[FWD-POST] #515 | relu_relu_81                             | out[0]=shape=(4, 384, 5, 5) ptr=20617226889728 size=153600B
[FWD-PRE] #516 | Mixed_7b.branch3x3dbl_3a.conv            | inp[0]=shape=(4, 384, 5, 5) ptr=20617226889728 size=153600B
[FWD-PRE] #516 | Mixed_7b.branch3x3dbl_3a.conv            | weight=shape=(384, 384, 1, 3) ptr=20616956792832 size=1769472B
[FWD-POST] #517 | Mixed_7b.branch3x3dbl_3a.conv            | out[0]=shape=(4, 384, 5, 5) ptr=20617254226432 size=153600B
[FWD-PRE] #518 | Mixed_7b.branch3x3dbl_3a.bn              | inp[0]=shape=(4, 384, 5, 5) ptr=20617254226432 size=153600B
[FWD-PRE] #518 | Mixed_7b.branch3x3dbl_3a.bn              | weight=shape=(384,) ptr=20616994342400 size=1536B
[FWD-PRE] #518 | Mixed_7b.branch3x3dbl_3a.bn              | bias=shape=(384,) ptr=20616994344448 size=1536B
[FWD-PRE] #518 | Mixed_7b.branch3x3dbl_3a.bn              | running_mean=shape=(384,) ptr=20616994346496 size=1536B
[FWD-PRE] #518 | Mixed_7b.branch3x3dbl_3a.bn              | running_var=shape=(384,) ptr=20616994348544 size=1536B
[FWD-POST] #519 | Mixed_7b.branch3x3dbl_3a.bn              | out[0]=shape=(4, 384, 5, 5) ptr=20617260369920 size=153600B
[FWD-PRE] #520 | relu_relu_82                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617260369920 size=153600B
[FWD-POST] #521 | relu_relu_82                             | out[0]=shape=(4, 384, 5, 5) ptr=20617260524032 size=153600B
[FWD-PRE] #522 | Mixed_7b.branch3x3dbl_3b.conv            | inp[0]=shape=(4, 384, 5, 5) ptr=20617226889728 size=153600B
[FWD-PRE] #522 | Mixed_7b.branch3x3dbl_3b.conv            | weight=shape=(384, 384, 3, 1) ptr=20616958562816 size=1769472B
[FWD-POST] #523 | Mixed_7b.branch3x3dbl_3b.conv            | out[0]=shape=(4, 384, 5, 5) ptr=20617260369920 size=153600B
[FWD-PRE] #524 | Mixed_7b.branch3x3dbl_3b.bn              | inp[0]=shape=(4, 384, 5, 5) ptr=20617260369920 size=153600B
[FWD-PRE] #524 | Mixed_7b.branch3x3dbl_3b.bn              | weight=shape=(384,) ptr=20616994351104 size=1536B
[FWD-PRE] #524 | Mixed_7b.branch3x3dbl_3b.bn              | bias=shape=(384,) ptr=20616994353152 size=1536B
[FWD-PRE] #524 | Mixed_7b.branch3x3dbl_3b.bn              | running_mean=shape=(384,) ptr=20616994355200 size=1536B
[FWD-PRE] #524 | Mixed_7b.branch3x3dbl_3b.bn              | running_var=shape=(384,) ptr=20616973339136 size=1536B
[FWD-POST] #525 | Mixed_7b.branch3x3dbl_3b.bn              | out[0]=shape=(4, 384, 5, 5) ptr=20617262467072 size=153600B
[FWD-PRE] #526 | relu_relu_83                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617262467072 size=153600B
[FWD-POST] #527 | relu_relu_83                             | out[0]=shape=(4, 384, 5, 5) ptr=20617262621184 size=153600B
[FWD-POST] #529 | cat_cat_10                               | out[0]=shape=(4, 768, 5, 5) ptr=20617264564224 size=307200B
[FWD-PRE] #530 | Mixed_7b.branch_pool.conv                | inp[0]=shape=(4, 1280, 5, 5) ptr=20617271624192 size=512000B
[FWD-PRE] #530 | Mixed_7b.branch_pool.conv                | weight=shape=(192, 1280, 1, 1) ptr=20617015328768 size=983040B
[FWD-POST] #531 | Mixed_7b.branch_pool.conv                | out[0]=shape=(4, 192, 5, 5) ptr=20617227043840 size=76800B
[FWD-PRE] #532 | Mixed_7b.branch_pool.bn                  | inp[0]=shape=(4, 192, 5, 5) ptr=20617227043840 size=76800B
[FWD-PRE] #532 | Mixed_7b.branch_pool.bn                  | weight=shape=(192,) ptr=20616973341696 size=768B
[FWD-PRE] #532 | Mixed_7b.branch_pool.bn                  | bias=shape=(192,) ptr=20616973342720 size=768B
[FWD-PRE] #532 | Mixed_7b.branch_pool.bn                  | running_mean=shape=(192,) ptr=20616973343744 size=768B
[FWD-PRE] #532 | Mixed_7b.branch_pool.bn                  | running_var=shape=(192,) ptr=20616973344768 size=768B
[FWD-POST] #533 | Mixed_7b.branch_pool.bn                  | out[0]=shape=(4, 192, 5, 5) ptr=20616962800128 size=76800B
[FWD-PRE] #534 | relu_relu_84                             | inp[0]=shape=(4, 192, 5, 5) ptr=20616962800128 size=76800B
[FWD-POST] #535 | relu_relu_84                             | out[0]=shape=(4, 192, 5, 5) ptr=20617237523968 size=76800B
[FWD-POST] #537 | cat_cat_11                               | out[0]=shape=(4, 2048, 5, 5) ptr=20617272136704 size=819200B
[FWD-PRE] #538 | Mixed_7c.branch1x1.conv                  | inp[0]=shape=(4, 2048, 5, 5) ptr=20617272136704 size=819200B
[FWD-PRE] #538 | Mixed_7c.branch1x1.conv                  | weight=shape=(320, 2048, 1, 1) ptr=20617000550912 size=2621440B
[FWD-POST] #539 | Mixed_7c.branch1x1.conv                  | out[0]=shape=(4, 320, 5, 5) ptr=20617262467072 size=128000B
[FWD-PRE] #540 | Mixed_7c.branch1x1.bn                    | inp[0]=shape=(4, 320, 5, 5) ptr=20617262467072 size=128000B
[FWD-PRE] #540 | Mixed_7c.branch1x1.bn                    | weight=shape=(320,) ptr=20616973346304 size=1280B
[FWD-PRE] #540 | Mixed_7c.branch1x1.bn                    | bias=shape=(320,) ptr=20616973347840 size=1280B
[FWD-PRE] #540 | Mixed_7c.branch1x1.bn                    | running_mean=shape=(320,) ptr=20616973349376 size=1280B
[FWD-PRE] #540 | Mixed_7c.branch1x1.bn                    | running_var=shape=(320,) ptr=20616973350912 size=1280B
[FWD-POST] #541 | Mixed_7c.branch1x1.bn                    | out[0]=shape=(4, 320, 5, 5) ptr=20617272956416 size=128000B
[FWD-PRE] #542 | relu_relu_85                             | inp[0]=shape=(4, 320, 5, 5) ptr=20617272956416 size=128000B
[FWD-POST] #543 | relu_relu_85                             | out[0]=shape=(4, 320, 5, 5) ptr=20617273084928 size=128000B
[FWD-PRE] #544 | Mixed_7c.branch3x3_1.conv                | inp[0]=shape=(4, 2048, 5, 5) ptr=20617272136704 size=819200B
[FWD-PRE] #544 | Mixed_7c.branch3x3_1.conv                | weight=shape=(384, 2048, 1, 1) ptr=20617003172864 size=3145728B
[FWD-POST] #545 | Mixed_7c.branch3x3_1.conv                | out[0]=shape=(4, 384, 5, 5) ptr=20617258272768 size=153600B
[FWD-PRE] #546 | Mixed_7c.branch3x3_1.bn                  | inp[0]=shape=(4, 384, 5, 5) ptr=20617258272768 size=153600B
[FWD-PRE] #546 | Mixed_7c.branch3x3_1.bn                  | weight=shape=(384,) ptr=20616973352960 size=1536B
[FWD-PRE] #546 | Mixed_7c.branch3x3_1.bn                  | bias=shape=(384,) ptr=20616973355008 size=1536B
[FWD-PRE] #546 | Mixed_7c.branch3x3_1.bn                  | running_mean=shape=(384,) ptr=20616973357056 size=1536B
[FWD-PRE] #546 | Mixed_7c.branch3x3_1.bn                  | running_var=shape=(384,) ptr=20616973359104 size=1536B
[FWD-POST] #547 | Mixed_7c.branch3x3_1.bn                  | out[0]=shape=(4, 384, 5, 5) ptr=20617258426880 size=153600B
[FWD-PRE] #548 | relu_relu_86                             | inp[0]=shape=(4, 384, 5, 5) ptr=20617258426880 size=153600B
[FWD-POST] #549 | relu_relu_86                             | out[0]=shape=(4, 384, 5, 5) ptr=20617264564224 size=153600B
