# Module Profiling Results (NPU:7)
# Total modules: 313
====================================================================================================

Hook:212 | Mixed_6e.branch7x7dbl_2.conv | Type:Conv2d | FWD:456.30±10.08us | BWD:1889.64±11.43us | In:(128, 192, 17, 17) | Out:(128, 192, 17, 17) | Params:258048

Hook:216 | Mixed_6e.branch7x7dbl_3.bn | Type:BatchNorm2d | FWD:418.31±9.64us | BWD:1413.47±15.67us | In:(128, 192, 17, 17) | Out:(128, 192, 17, 17) | Params:384

Hook:215 | Mixed_6e.branch7x7dbl_3.conv | Type:Conv2d | FWD:456.29±22.48us | BWD:1888.89±14.76us | In:(128, 192, 17, 17) | Out:(128, 192, 17, 17) | Params:258048

Hook:219 | Mixed_6e.branch7x7dbl_4.bn | Type:BatchNorm2d | FWD:419.01±11.47us | BWD:1406.18±9.12us | In:(128, 192, 17, 17) | Out:(128, 192, 17, 17) | Params:384

Hook:218 | Mixed_6e.branch7x7dbl_4.conv | Type:Conv2d | FWD:460.81±25.14us | BWD:1885.52±5.22us | In:(128, 192, 17, 17) | Out:(128, 192, 17, 17) | Params:258048

Hook:222 | Mixed_6e.branch7x7dbl_5.bn | Type:BatchNorm2d | FWD:417.44±12.97us | BWD:1401.81±4.93us | In:(128, 192, 17, 17) | Out:(128, 192, 17, 17) | Params:384

